City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Burnie,AU,2022-07-10 19:17:38,-41.0667,145.9167,51.94,71,100,12.97
296,Narasannapeta,IN,2022-07-10 19:17:39,18.4167,84.05,80.17,86,43,5.61
297,Arkhara,RU,2022-07-10 19:17:39,49.4212,130.0842,59.85,94,100,4.07
298,Norman Wells,CA,2022-07-10 19:17:40,65.282,-126.8329,73.44,46,75,6.91
299,Banda Aceh,ID,2022-07-10 19:17:40,5.5577,95.3222,81.16,77,100,17.47
300,Dalvik,IS,2022-07-10 19:17:40,65.9702,-18.5286,55.33,82,100,3.87
301,Amurzet,RU,2022-07-10 19:17:41,47.6967,131.0981,62.78,94,27,6.08
302,Alofi,NU,2022-07-10 19:17:41,-19.0595,-169.9187,75.09,83,80,16.11
303,Nagod,IN,2022-07-10 19:17:41,24.5667,80.6,90.07,47,24,6.13
304,Rio Grande,BR,2022-07-10 19:17:42,-32.035,-52.0986,80.71,79,70,11.41
305,Francisco Beltrao,BR,2022-07-10 19:17:42,-26.0811,-53.055,73.78,61,56,8.3
306,Nampa,US,2022-07-10 19:17:43,43.5407,-116.5635,84.85,34,0,10.36
307,Karaton,ID,2022-07-10 19:17:43,-6.3424,106.1045,72.16,88,90,2.21
308,Port Lincoln,AU,2022-07-10 19:17:43,-34.7333,135.8667,54.28,48,100,17.11
309,Buraydah,SA,2022-07-10 19:17:44,26.326,43.975,95.45,7,94,11.48
310,Luba,GQ,2022-07-10 19:17:44,3.4568,8.5547,78.69,85,83,10.71
311,Cabo San Lucas,MX,2022-07-10 19:13:40,22.8909,-109.9124,95.61,36,0,11.5
312,Pringsewu,ID,2022-07-10 19:17:45,-5.3582,104.9744,70.74,96,99,0.96
313,Bathsheba,BB,2022-07-10 19:16:40,13.2167,-59.5167,86.61,85,40,20.71
314,Tecoanapa,MX,2022-07-10 19:17:45,16.5167,-98.75,86.38,69,5,9.8
315,Yar-Sale,RU,2022-07-10 19:17:46,66.8333,70.8333,52.61,83,47,9.82
316,Wamba,NG,2022-07-10 19:17:46,8.9333,8.6,74.68,82,74,2.62
317,Hambantota,LK,2022-07-10 19:17:47,6.1241,81.1185,80.89,79,100,19.39
318,Ust-Tsilma,RU,2022-07-10 19:17:47,65.441,52.1498,63.19,57,16,3.38
319,Mangla,PK,2022-07-10 19:17:47,31.8931,72.3817,93.22,56,85,3.22
320,Senneterre,CA,2022-07-10 19:17:48,48.3835,-77.2328,75.52,45,100,10.54
321,Ichhawar,IN,2022-07-10 19:17:48,23.0167,77.0167,75.92,85,91,5.55
322,Kununurra,AU,2022-07-10 19:18:48,-15.7667,128.7333,55.38,54,9,8.05
323,Green River,US,2022-07-10 19:18:49,41.5286,-109.4662,90.19,16,2,5.01
324,Ola,RU,2022-07-10 19:18:49,59.5833,151.2833,56.97,84,19,1.66
325,Griffith,US,2022-07-10 19:16:39,41.5284,-87.4237,87.26,44,0,6.91
326,Saint-Augustin,CA,2022-07-10 19:18:50,51.226,-58.6502,63.34,51,72,8.61
327,Sao Geraldo Do Araguaia,BR,2022-07-10 19:18:50,-6.4006,-48.555,94.06,25,6,6.02
328,Tete,MZ,2022-07-10 19:18:51,-16.1564,33.5867,66.29,59,20,4.61
329,Tall Kayf,TR,2022-07-10 19:18:51,37.0833,41.0667,86.34,21,0,13.47
330,Xinyu,CN,2022-07-10 19:18:51,27.8043,114.9334,80.31,80,61,4.56
331,Yulara,AU,2022-07-10 19:18:52,-25.2406,130.9889,44.67,46,0,7.02
332,Astoria,US,2022-07-10 19:15:19,46.1879,-123.8313,71.71,73,100,5.75
333,Priiskovyy,RU,2022-07-10 19:18:52,51.9333,116.6333,51.84,91,9,3.76
334,Kijang,KR,2022-07-10 19:18:53,35.2442,129.2139,76.73,87,100,2.98
335,Juneau,US,2022-07-10 19:15:19,58.3019,-134.4197,56.21,94,100,14.97
336,Noumea,NC,2022-07-10 19:18:53,-22.2763,166.4572,75.99,99,43,4.72
337,Batticaloa,LK,2022-07-10 19:18:54,7.7102,81.6924,83.7,63,100,10.58
338,Pisco,PE,2022-07-10 19:14:37,-13.7,-76.2167,66.25,68,0,11.5
339,Kakinada,IN,2022-07-10 19:18:54,16.9333,82.2167,79.27,88,100,14.5
340,Hasaki,JP,2022-07-10 19:18:54,35.7333,140.8333,75.6,94,0,1.3
341,Varhaug,NO,2022-07-10 19:18:55,58.6147,5.6457,56.79,73,69,17.4
342,Lagoa,PT,2022-07-10 19:18:55,39.05,-27.9833,68.32,65,10,6.53
343,Afua,BR,2022-07-10 19:18:56,-0.1567,-50.3867,83.39,71,55,5.06
344,Sola,VU,2022-07-10 19:18:56,-13.8833,167.55,81.12,75,5,13.62
345,Pahalgam,IN,2022-07-10 19:18:56,34.0333,75.3333,61.36,87,50,0.81
346,Chara,RU,2022-07-10 19:18:57,56.9064,118.2631,54.36,84,100,3.53
347,Inhambane,MZ,2022-07-10 19:18:57,-23.865,35.3833,69.93,71,0,13.49
348,Jacareacanga,BR,2022-07-10 19:18:57,-6.2222,-57.7528,96.33,30,96,4.72
349,Imbituba,BR,2022-07-10 19:18:58,-28.24,-48.6703,72.86,90,94,8.99
350,Krasnyy Chikoy,RU,2022-07-10 19:18:58,50.3643,108.7512,51.33,81,100,2.06
351,Atar,MR,2022-07-10 19:18:59,20.5169,-13.0499,108.03,8,0,11.99
352,Esso,RU,2022-07-10 19:18:59,55.9333,158.7,69.64,75,0,2.1
353,Sobolevo,RU,2022-07-10 19:19:00,54.4299,31.8996,60.33,91,100,6.15
354,San Pedro,PH,2022-07-10 19:19:00,14.35,121.0167,82.31,87,75,3.44
355,Tevaitoa,PF,2022-07-10 19:19:00,-16.7833,-151.5,78.4,70,100,19.04
356,La Esperanza,GT,2022-07-10 19:19:01,14.8667,-91.5667,68.72,60,75,11.5
357,Pemba,MZ,2022-07-10 19:19:01,-12.974,40.5178,75.0,65,84,13.98
358,Kenai,US,2022-07-10 19:19:01,60.5544,-151.2583,60.89,80,0,8.05
359,Kalat,PK,2022-07-10 19:19:02,29.0225,66.5916,72.66,56,100,2.89
360,El Copey,CO,2022-07-10 19:19:02,10.1503,-73.9614,93.78,46,94,2.57
361,Miles City,US,2022-07-10 19:19:03,46.4083,-105.8406,85.17,34,0,18.41
362,Alappuzha,IN,2022-07-10 19:19:03,9.49,76.3264,77.0,87,97,15.21
363,Bria,CF,2022-07-10 19:19:04,6.5423,21.9863,70.39,95,100,4.29
364,Novogornyy,RU,2022-07-10 19:19:04,55.63,60.7919,63.16,88,87,4.45
365,Lavrentiya,RU,2022-07-10 19:19:04,65.5833,-171.0,48.33,85,100,5.21
366,Truth Or Consequences,US,2022-07-10 19:19:05,33.1284,-107.2528,96.91,24,0,0.0
367,Ternate,ID,2022-07-10 19:19:05,0.8,127.4,79.66,80,100,4.47
368,Abu Zabad,SD,2022-07-10 19:19:05,12.35,29.25,79.32,69,100,8.37
369,Ambilobe,MG,2022-07-10 19:20:06,-13.2,49.05,65.82,71,3,4.54
370,Katubao,PH,2022-07-10 19:20:06,5.8892,124.8294,79.77,75,55,4.14
371,Mehamn,NO,2022-07-10 19:20:07,71.0357,27.8492,55.35,82,0,4.61
372,Vila,PT,2022-07-10 19:15:42,42.0304,-8.1588,77.7,55,4,3.67
373,Xudat,AZ,2022-07-10 19:20:07,41.631,48.681,79.52,41,0,14.9
374,Karratha,AU,2022-07-10 19:20:08,-20.7377,116.8463,63.05,31,0,3.44
375,Pangnirtung,CA,2022-07-10 19:20:08,66.1451,-65.7125,50.0,81,20,10.36
376,Kailua,US,2022-07-10 19:16:25,21.4022,-157.7394,84.18,71,40,16.11
377,Khani,GE,2022-07-10 19:20:09,41.9563,42.9566,63.97,88,21,1.34
378,High Prairie,CA,2022-07-10 19:15:40,55.4334,-116.4858,65.95,53,90,15.84
379,Kiunga,PG,2022-07-10 19:20:10,-6.1219,141.2906,73.11,100,100,1.48
380,Kanlagay,PH,2022-07-10 19:20:10,5.8757,121.2915,79.54,84,100,5.82
381,Karpathos,GR,2022-07-10 19:20:10,35.507,27.2132,73.36,83,20,12.66
382,Riwaka,NZ,2022-07-10 19:20:11,-41.0833,173.0,44.82,82,100,5.26
383,Sao Filipe,CV,2022-07-10 19:20:11,14.8961,-24.4956,74.05,83,35,6.02
384,Jiayuguan,CN,2022-07-10 19:20:12,39.8167,98.3,70.29,52,25,3.04
385,Kangaba,ML,2022-07-10 19:20:12,11.9333,-8.4167,85.28,54,100,4.05
386,Dingle,PH,2022-07-10 19:20:13,10.9995,122.6711,76.55,93,98,5.01
387,Wanaka,NZ,2022-07-10 19:20:13,-44.7,169.15,27.1,86,100,1.99
388,Tottori,JP,2022-07-10 19:20:07,35.5,134.2333,75.34,89,100,4.79
389,Sawakin,SD,2022-07-10 19:20:14,19.1059,37.3321,93.27,52,100,13.18
390,Samarai,PG,2022-07-10 19:20:14,-10.6167,150.6667,80.91,73,34,11.14
391,Pecsvarad,HU,2022-07-10 19:20:14,46.1603,18.4232,65.98,42,1,12.39
392,Ostrovnoy,RU,2022-07-10 19:20:15,68.0531,39.5131,54.34,76,13,13.71
393,Mount Gambier,AU,2022-07-10 19:20:15,-37.8333,140.7667,48.06,61,100,13.96
394,Romodanovo,RU,2022-07-10 19:20:16,54.4275,45.3296,63.3,77,100,5.37
395,Show Low,US,2022-07-10 19:20:16,34.2542,-110.0298,86.65,30,75,5.75
396,Okha,RU,2022-07-10 19:20:16,53.5739,142.9478,64.92,86,100,10.74
397,Bowen,AU,2022-07-10 19:20:17,-20.0167,148.2333,53.85,61,0,8.1
398,Khromtau,KZ,2022-07-10 19:20:17,50.2503,58.4347,68.47,52,1,7.52
399,Rostov,RU,2022-07-10 19:20:18,57.1914,39.4139,63.43,96,100,9.95
400,Vagur,FO,2022-07-10 19:19:00,61.4732,-6.8119,51.85,94,96,21.36
401,Sambava,MG,2022-07-10 19:20:18,-14.2667,50.1667,69.39,86,100,14.99
402,Constitucion,CL,2022-07-10 19:19:13,-35.3333,-72.4167,53.69,68,11,1.81
403,Dingzhou,CN,2022-07-10 19:20:19,38.5131,114.9956,68.11,81,96,3.94
404,Vardo,NO,2022-07-10 19:20:19,70.3705,31.1107,51.78,93,100,4.61
405,Ciudad Bolivar,VE,2022-07-10 19:20:20,8.1222,-63.5497,86.14,64,80,13.09
406,Stokmarknes,NO,2022-07-10 19:20:20,68.5646,14.9108,55.38,82,40,8.05
407,Ukiah,US,2022-07-10 19:15:31,39.1502,-123.2078,95.43,33,0,0.0
408,Misratah,LY,2022-07-10 19:20:21,32.3754,15.0925,80.15,57,0,6.11
409,Abong Mbang,CM,2022-07-10 19:20:21,3.9833,13.1833,68.92,96,100,2.64
410,Hualmay,PE,2022-07-10 19:20:22,-11.0964,-77.6139,66.85,72,26,10.94
411,Rolante,BR,2022-07-10 19:20:22,-29.6506,-50.5758,77.67,69,100,3.15
412,Dosso,NE,2022-07-10 19:20:23,13.049,3.1937,85.26,48,100,7.92
413,Caravelas,BR,2022-07-10 19:21:23,-17.7125,-39.2481,76.06,64,5,6.38
414,Poum,NC,2022-07-10 19:21:23,-20.2333,164.0167,77.49,83,0,12.91
415,Oussouye,SN,2022-07-10 19:21:24,12.485,-16.5469,82.33,74,43,8.7
416,Lukovetskiy,RU,2022-07-10 19:21:24,64.2956,41.9211,64.29,65,99,3.78
417,Magna,US,2022-07-10 19:21:24,40.7091,-112.1016,97.97,20,40,8.99
418,Chiniot,PK,2022-07-10 19:21:25,31.72,72.9789,93.58,53,96,5.88
419,Leh,IN,2022-07-10 19:21:25,34.1667,77.5833,67.08,46,32,6.73
420,Jibuti,DJ,2022-07-10 19:21:26,11.5,42.5,80.11,50,100,5.68
421,Hammerfest,NO,2022-07-10 19:21:26,70.6634,23.6821,57.65,72,20,9.22
422,Laguna,US,2022-07-10 19:21:26,38.421,-121.4238,93.34,33,0,8.05
423,Port Keats,AU,2022-07-10 19:21:27,-14.25,129.55,59.99,43,77,8.23
424,Methven,NZ,2022-07-10 19:21:27,-43.6333,171.65,28.9,100,23,0.92
425,Chowchilla,US,2022-07-10 19:21:28,37.123,-120.2602,97.02,30,0,5.75
426,Menomonie,US,2022-07-10 19:20:25,44.8755,-91.9193,82.42,65,17,16.91
427,North Bend,US,2022-07-10 19:21:28,43.4065,-124.2243,80.24,73,0,13.8
428,Alice Springs,AU,2022-07-10 19:21:29,-23.7,133.8833,27.95,80,0,4.61
429,Marion,US,2022-07-10 19:21:29,39.7684,-86.1555,86.38,38,20,8.05
430,Mahon,ES,2022-07-10 19:21:29,39.8885,4.2658,77.56,69,0,3.44
431,Samandag,TR,2022-07-10 19:21:30,36.0842,35.9771,81.12,84,39,10.02
432,Zhanaozen,KZ,2022-07-10 19:21:30,43.3,52.8,86.49,15,0,6.38
433,Talcahuano,CL,2022-07-10 19:21:30,-36.7167,-73.1167,55.08,58,40,4.61
434,Omaruru,NA,2022-07-10 19:21:31,-21.4333,15.9333,52.59,28,0,4.21
435,Tilichiki,RU,2022-07-10 19:21:31,60.4667,166.1,55.36,67,25,5.28
436,Jalu,LY,2022-07-10 19:17:47,29.0331,21.5482,85.5,38,0,19.22
437,Sisophon,KH,2022-07-10 19:21:32,13.5859,102.9737,74.89,95,100,9.64
438,Shuyskoye,RU,2022-07-10 19:21:32,59.3736,41.0305,59.22,96,100,4.92
439,Severnyy,RU,2022-07-10 19:21:33,50.677,36.5532,69.84,68,0,8.95
440,Komsomolskiy,UZ,2022-07-10 19:19:02,40.4272,71.7189,77.72,41,64,4.61
441,Nyagan,RU,2022-07-10 19:21:33,62.1406,65.3936,64.89,58,62,4.74
442,Sao Gabriel Da Cachoeira,BR,2022-07-10 19:21:33,-0.1303,-67.0892,85.8,70,40,4.61
443,Moussoro,TD,2022-07-10 19:21:34,13.6408,16.4901,90.41,42,89,13.06
444,Sibolga,ID,2022-07-10 19:21:34,1.7427,98.7792,76.28,90,99,1.9
445,Kahului,US,2022-07-10 19:19:41,20.8947,-156.47,82.42,65,20,23.02
446,Katsuura,JP,2022-07-10 19:21:35,35.1333,140.3,74.32,94,7,0.98
447,Biak,ID,2022-07-10 19:21:35,-0.9131,122.8766,73.4,90,100,5.44
448,Chapais,CA,2022-07-10 19:21:36,49.7834,-74.8492,78.58,23,100,12.24
449,Skibbereen,IE,2022-07-10 19:21:36,51.55,-9.2667,68.11,81,0,8.66
450,Mercedes,AR,2022-07-10 19:21:36,-34.6515,-59.4307,63.03,83,100,13.49
451,Inta,RU,2022-07-10 19:21:37,66.0317,60.1659,58.75,65,53,7.92
452,Ramos Arizpe,MX,2022-07-10 19:21:37,25.55,-100.9667,91.13,30,0,6.91
453,Miracema Do Tocantins,BR,2022-07-10 19:21:37,-9.5618,-48.3967,93.88,21,7,6.82
454,Biltine,TD,2022-07-10 19:21:38,14.5333,20.9167,92.62,18,28,0.96
455,Karpogory,RU,2022-07-10 19:21:38,64.0019,44.4451,66.83,54,95,4.14
456,Celestun,MX,2022-07-10 19:21:38,20.8667,-90.4,87.28,62,89,9.51
457,Puyang,CN,2022-07-10 19:21:39,29.4603,119.8861,82.9,80,100,3.13
458,Umm Kaddadah,SD,2022-07-10 19:21:39,13.6017,26.6876,89.87,38,37,10.18
459,Muhos,FI,2022-07-10 19:21:40,64.808,25.9931,62.38,96,100,4.23
460,Tlancualpican,MX,2022-07-10 19:21:40,18.4333,-98.7,91.11,32,1,4.92
461,Mana,GF,2022-07-10 19:22:41,5.6592,-53.7767,79.77,86,71,8.95
462,Te Anau,NZ,2022-07-10 19:19:49,-45.4167,167.7167,30.04,93,100,0.6
463,Ossora,RU,2022-07-10 19:22:41,59.2353,163.0719,62.65,73,0,2.82
464,Voyvozh,RU,2022-07-10 19:22:41,62.892,54.9635,62.29,64,27,4.5
465,Kirakira,SB,2022-07-10 19:22:42,-10.4544,161.9205,78.13,81,42,2.66
466,Kattivakkam,IN,2022-07-10 19:22:42,13.2167,80.3167,86.09,73,100,14.94
467,Nadym,RU,2022-07-10 19:22:43,65.5333,72.5167,55.6,77,5,9.48
468,High Rock,BS,2022-07-10 19:22:43,26.6208,-78.2833,87.82,68,1,10.2
469,Gravdal,NO,2022-07-10 19:22:43,68.1214,13.5031,53.96,78,9,5.1
470,Jaru,BR,2022-07-10 19:22:44,-10.4389,-62.4664,96.21,28,4,1.23
471,Asfi,MA,2022-07-10 19:22:44,32.2994,-9.2372,77.94,63,14,10.38
472,Rundu,NA,2022-07-10 19:22:44,-17.9333,19.7667,60.08,35,0,3.36
473,Capinopolis,BR,2022-07-10 19:22:45,-18.6819,-49.5697,85.28,23,7,8.37
474,Kuching,MY,2022-07-10 19:22:45,1.55,110.3333,78.22,100,20,1.14
475,Abnub,EG,2022-07-10 19:22:46,27.2696,31.1511,95.22,26,5,9.95
476,Bon Accord,CA,2022-07-10 19:22:46,53.8335,-113.4187,72.79,59,6,14.18
477,Tisul,RU,2022-07-10 19:22:46,55.7611,88.3122,63.23,91,39,4.85
478,Benguela,AO,2022-07-10 19:22:47,-12.5763,13.4055,68.04,87,6,1.23
479,Sagarejo,GE,2022-07-10 19:22:47,41.734,45.3315,77.43,40,6,7.31
480,San Jose,US,2022-07-10 19:22:07,37.3394,-121.895,91.92,44,0,5.75
481,Kangaatsiaq,GL,2022-07-10 19:22:48,68.3065,-53.4641,38.55,85,99,8.97
482,Mundra,IN,2022-07-10 19:22:48,22.85,69.7333,81.97,84,100,15.32
483,Magadan,RU,2022-07-10 19:22:48,59.5667,150.8,58.01,82,76,2.1
484,Peplos,GR,2022-07-10 19:22:49,40.9583,26.2656,74.46,47,97,3.67
485,Jawa,JO,2022-07-10 19:18:11,31.8525,35.9393,71.91,64,0,11.5
486,Bridlington,GB,2022-07-10 19:22:49,54.0831,-0.1919,67.93,83,97,8.63
487,Berdigestyakh,RU,2022-07-10 19:22:50,62.0989,126.6992,54.81,95,100,4.09
488,Batagay-Alyta,RU,2022-07-10 19:22:50,67.8006,130.4114,54.34,81,95,1.79
489,Lakes Entrance,AU,2022-07-10 19:22:50,-37.8811,147.981,44.02,76,100,6.31
490,Sur,OM,2022-07-10 19:22:51,22.5667,59.5289,84.06,78,100,17.83
491,Touros,BR,2022-07-10 19:19:02,-5.1989,-35.4608,78.75,80,11,17.67
492,Tabory,RU,2022-07-10 19:22:51,58.5198,64.5495,67.86,81,100,4.43
493,Dunhua,CN,2022-07-10 19:22:52,43.3725,128.2425,61.21,92,99,5.41
494,Kankaanpaa,FI,2022-07-10 19:22:52,61.8,22.4167,61.56,75,66,4.61
495,Plover,US,2022-07-10 19:18:46,44.4564,-89.544,83.84,36,0,12.66
496,Kushiro,JP,2022-07-10 19:22:52,42.975,144.3747,60.21,99,100,10.42
497,Perelyub,RU,2022-07-10 19:22:53,51.8667,50.3667,70.52,69,37,11.9
498,Vila Franca Do Campo,PT,2022-07-10 19:22:53,37.7167,-25.4333,72.19,68,46,6.04
499,Nemuro,JP,2022-07-10 19:22:54,43.3236,145.575,58.57,100,100,8.63
500,Izhma,RU,2022-07-10 19:22:54,65.0083,53.9113,63.28,57,22,5.06
501,Houma,US,2022-07-10 19:21:04,29.5958,-90.7195,93.99,58,100,9.33
502,Puerto Escondido,MX,2022-07-10 19:22:54,15.85,-97.0667,88.63,55,40,8.05
503,Kita,ML,2022-07-10 19:22:55,13.0349,-9.4895,85.93,58,100,5.3
504,Sheregesh,RU,2022-07-10 19:22:55,52.9209,87.9869,56.55,67,0,4.07
505,Benghazi,LY,2022-07-10 19:22:56,32.1167,20.0667,78.85,65,0,16.75
506,Srikakulam,IN,2022-07-10 19:22:56,18.3,83.9,80.28,84,39,6.93
507,Buenos Aires,AR,2022-07-10 19:18:06,-34.6132,-58.3772,62.98,83,75,10.36
508,Sidi Ali,DZ,2022-07-10 19:22:56,36.0998,0.4206,79.25,50,0,11.32
509,Tongliao,CN,2022-07-10 19:22:57,43.6125,122.2653,68.83,72,53,7.63
510,Kaka,TM,2022-07-10 19:22:57,37.3482,59.6143,84.47,15,0,1.14
511,Portree,GB,2022-07-10 19:23:58,57.4129,-6.1942,60.53,84,87,7.29
512,Nizhnyaya Tavda,RU,2022-07-10 19:23:58,57.6731,66.1725,68.11,83,95,5.14
513,Dulce Nombre De Culmi,HN,2022-07-10 19:23:58,15.1,-85.5333,88.03,66,51,4.47
514,Kolo,PL,2022-07-10 19:23:59,52.2002,18.6387,54.75,87,10,7.94
515,Ati,TD,2022-07-10 19:23:59,13.2154,18.3353,97.23,24,90,1.54
516,Oum Hadjer,TD,2022-07-10 19:24:00,13.2954,19.6966,92.97,29,51,2.39
517,Mastung,PK,2022-07-10 19:24:00,29.7994,66.845,76.6,60,100,4.07
518,Carman,CA,2022-07-10 19:19:25,49.4992,-98.0016,80.94,54,100,10.36
519,Handan,CN,2022-07-10 19:24:01,36.6006,114.4678,72.52,74,91,4.74
520,Mastic Beach,US,2022-07-10 19:24:01,40.7668,-72.8521,83.16,57,0,9.22
521,Vestmanna,FO,2022-07-10 19:24:02,62.1564,-7.1664,49.12,100,100,12.66
522,Xai-Xai,MZ,2022-07-10 19:24:02,-25.0519,33.6442,67.1,57,0,8.12
523,Ilulissat,GL,2022-07-10 19:24:03,69.2167,-51.1,42.82,87,75,3.44
524,Escanaba,US,2022-07-10 19:22:09,45.7453,-87.0646,84.51,67,0,14.0
525,Santa Isabel Do Rio Negro,BR,2022-07-10 19:24:03,-0.4139,-65.0192,82.81,84,57,1.03
526,Port-Gentil,GA,2022-07-10 19:24:04,-0.7193,8.7815,71.56,83,20,9.22
527,Mbandaka,CD,2022-07-10 19:24:04,0.0487,18.2603,77.41,61,77,1.34
528,Coahuayana,MX,2022-07-10 19:24:05,18.7333,-103.6833,91.9,52,77,6.17
529,Bonavista,CA,2022-07-10 19:24:05,48.6499,-53.1147,61.09,66,96,15.46
530,Hamilton,US,2022-07-10 19:21:55,39.1834,-84.5333,87.75,55,20,9.22
531,Tesalia,CO,2022-07-10 19:24:06,2.4859,-75.7292,80.74,60,18,5.53
532,Chisec,GT,2022-07-10 19:24:06,15.8167,-90.2833,91.63,52,69,4.5
533,Comodoro Rivadavia,AR,2022-07-10 19:24:06,-45.8667,-67.5,35.46,80,75,13.8
534,Merauke,ID,2022-07-10 19:20:10,-8.4667,140.3333,76.28,89,100,12.21
535,Genoa,IT,2022-07-10 19:24:07,44.4129,8.9573,79.09,66,0,3.44
536,Kharp,RU,2022-07-10 19:24:07,66.8014,65.8081,54.86,78,7,3.44
537,Shingu,JP,2022-07-10 19:24:08,33.7333,135.9833,74.43,91,20,3.38
538,Yining,CN,2022-07-10 19:24:08,29.0361,114.5636,79.75,88,11,2.24
539,Kenora,CA,2022-07-10 19:23:12,49.8167,-94.4337,81.57,74,75,12.66
540,Muana,BR,2022-07-10 19:24:09,-1.5283,-49.2167,91.18,40,26,2.13
541,Mampong,GH,2022-07-10 19:24:09,7.0627,-1.4001,70.32,96,58,4.0
542,Dunedin,NZ,2022-07-10 19:24:10,-45.8742,170.5036,39.79,74,80,1.01
543,Scarborough,GB,2022-07-10 19:24:10,54.2797,-0.4044,67.57,75,94,11.01
544,Preobrazheniye,RU,2022-07-10 19:24:10,42.9019,133.9064,64.33,90,100,3.74
545,Kaputa,ZM,2022-07-10 19:24:11,-8.4689,29.6619,68.31,46,5,3.11
546,Santa Cruz,BO,2022-07-10 19:24:11,-17.8,-63.1667,89.65,40,75,28.77
547,Zelenchukskaya,RU,2022-07-10 19:24:12,43.858,41.5894,65.55,84,64,5.41
548,Nikolayevsk-Na-Amure,RU,2022-07-10 19:24:12,53.1406,140.73,69.37,88,100,3.69
549,Olafsvik,IS,2022-07-10 19:24:13,64.8945,-23.7142,50.63,92,100,8.88
550,Encruzilhada Do Sul,BR,2022-07-10 19:24:13,-30.5439,-52.5219,68.72,80,100,6.69
551,Middletown,US,2022-07-10 19:24:13,39.5151,-84.3983,87.4,53,0,32.99
552,Hervey Bay,AU,2022-07-10 19:24:14,-25.2986,152.8535,55.2,83,2,13.82
553,Mandurah,AU,2022-07-10 19:24:14,-32.55,115.7,54.18,74,10,7.07
554,Komsomolskoye,RU,2022-07-10 19:25:15,55.2567,47.5461,62.94,84,100,3.69
555,Mayo,US,2022-07-10 19:25:15,38.8876,-76.5119,84.94,68,0,5.75
556,Atambua,ID,2022-07-10 19:25:15,-9.1061,124.8925,69.37,85,52,7.18
557,Suntar,RU,2022-07-10 19:25:16,62.1444,117.6319,55.29,96,86,1.43
558,Trebisacce,IT,2022-07-10 19:25:16,39.8708,16.5312,73.35,53,0,2.8
559,Dzerzhinskoye,RU,2022-07-10 19:25:17,56.8344,95.2283,58.82,96,86,3.11
560,Bang Racham,TH,2022-07-10 19:25:17,14.892,100.3173,82.04,82,100,8.81
561,Paka,MY,2022-07-10 19:25:18,4.6374,103.4368,78.73,94,93,0.0
562,Peterhead,GB,2022-07-10 19:25:18,57.5058,-1.7981,60.46,90,14,9.51
563,Cabra,ES,2022-07-10 19:25:19,37.4725,-4.4421,87.98,25,0,11.61
564,Palauig,PH,2022-07-10 19:25:19,15.435,119.9045,80.85,81,92,6.85
565,Price,US,2022-07-10 19:21:30,39.5994,-110.8107,92.46,10,0,5.75
566,Chumikan,RU,2022-07-10 19:25:20,54.7183,135.315,51.13,100,100,3.27
567,Oistins,BB,2022-07-10 19:23:10,13.0667,-59.5333,86.09,70,40,20.71
568,Shush,IR,2022-07-10 19:25:20,32.1942,48.2436,103.78,13,0,14.27
569,Rocha,UY,2022-07-10 19:25:21,-34.4833,-54.3333,76.33,65,94,10.63
570,Krasnoborsk,RU,2022-07-10 19:25:21,61.5598,45.934,67.1,73,89,5.53
571,Penzance,GB,2022-07-10 19:25:22,50.1186,-5.5371,68.68,73,0,8.95
572,Shasta Lake,US,2022-07-10 19:25:22,40.6804,-122.3708,97.95,25,0,4.0
573,Port Moresby,PG,2022-07-10 19:25:22,-9.4431,147.1797,76.42,88,75,11.5
574,Sorland,NO,2022-07-10 19:25:23,67.667,12.6934,55.26,82,11,6.24
575,Kudahuvadhoo,MV,2022-07-10 19:25:23,2.6708,72.8944,82.33,75,100,8.52
